prod_id,qty,price,discount,member,txn_id,start_txn_time
5d267b,1,40,20,f,6dd0b8,2021-01-23T04:49:10.156Z
2a2353,1,57,20,f,6dd0b8,2021-01-23T04:49:10.156Z
f084eb,4,36,20,f,6dd0b8,2021-01-23T04:49:10.156Z
b9a74d,5,17,20,f,6dd0b8,2021-01-23T04:49:10.156Z
c4a632,1,13,19,f,1fcaa1,2021-02-04T10:21:33.350Z
e83aa3,4,32,19,f,1fcaa1,2021-02-04T10:21:33.350Z
e31d39,1,10,19,f,1fcaa1,2021-02-04T10:21:33.350Z
9ec847,5,54,19,f,1fcaa1,2021-02-04T10:21:33.350Z
c8d436,3,10,19,f,1fcaa1,2021-02-04T10:21:33.350Z
2a2353,3,57,19,f,1fcaa1,2021-02-04T10:21:33.350Z
2feb6b,2,29,19,f,1fcaa1,2021-02-04T10:21:33.350Z
e83aa3,4,32,16,t,b99f56,2021-01-15T05:10:44.169Z
d5e9a6,5,23,16,t,b99f56,2021-01-15T05:10:44.169Z
72f5d4,4,19,16,t,b99f56,2021-01-15T05:10:44.169Z
2a2353,1,57,16,t,b99f56,2021-01-15T05:10:44.169Z
2feb6b,5,29,16,t,b99f56,2021-01-15T05:10:44.169Z
e83aa3,3,32,21,f,029c87,2021-01-08T23:35:54.528Z
e31d39,4,10,21,f,029c87,2021-01-08T23:35:54.528Z
72f5d4,2,19,21,f,029c87,2021-01-08T23:35:54.528Z
5d267b,2,40,21,f,029c87,2021-01-08T23:35:54.528Z
c8d436,3,10,21,f,029c87,2021-01-08T23:35:54.528Z
2a2353,4,57,21,f,029c87,2021-01-08T23:35:54.528Z
f084eb,5,36,21,f,029c87,2021-01-08T23:35:54.528Z
2feb6b,3,29,21,f,029c87,2021-01-08T23:35:54.528Z
e83aa3,2,32,1,t,3fd1f6,2021-03-08T13:53:58.992Z
e31d39,1,10,1,t,3fd1f6,2021-03-08T13:53:58.992Z
72f5d4,4,19,1,t,3fd1f6,2021-03-08T13:53:58.992Z
9ec847,5,54,1,t,3fd1f6,2021-03-08T13:53:58.992Z
5d267b,5,40,1,t,3fd1f6,2021-03-08T13:53:58.992Z
b9a74d,1,17,1,t,3fd1f6,2021-03-08T13:53:58.992Z
c4a632,1,13,11,f,39da51,2021-01-06T20:11:07.238Z
e83aa3,3,32,11,f,39da51,2021-01-06T20:11:07.238Z
e31d39,5,10,11,f,39da51,2021-01-06T20:11:07.238Z
d5e9a6,1,23,11,f,39da51,2021-01-06T20:11:07.238Z
72f5d4,2,19,11,f,39da51,2021-01-06T20:11:07.238Z
5d267b,4,40,11,f,39da51,2021-01-06T20:11:07.238Z
f084eb,1,36,11,f,39da51,2021-01-06T20:11:07.238Z
b9a74d,1,17,11,f,39da51,2021-01-06T20:11:07.238Z
c4a632,2,13,3,t,4b5b34,2021-02-06T12:10:07.910Z
d5e9a6,3,23,3,t,4b5b34,2021-02-06T12:10:07.910Z
c8d436,4,10,3,t,4b5b34,2021-02-06T12:10:07.910Z
b9a74d,5,17,3,t,4b5b34,2021-02-06T12:10:07.910Z
e83aa3,2,32,7,t,8f1e2d,2021-03-04T15:47:43.641Z
e31d39,4,10,7,t,8f1e2d,2021-03-04T15:47:43.641Z
72f5d4,1,19,7,t,8f1e2d,2021-03-04T15:47:43.641Z
9ec847,4,54,7,t,8f1e2d,2021-03-04T15:47:43.641Z
c8d436,5,10,7,t,8f1e2d,2021-03-04T15:47:43.641Z
f084eb,4,36,7,t,8f1e2d,2021-03-04T15:47:43.641Z
b9a74d,4,17,7,t,8f1e2d,2021-03-04T15:47:43.641Z
2feb6b,5,29,7,t,8f1e2d,2021-03-04T15:47:43.641Z
d5e9a6,4,23,2,t,2db8df,2021-02-10T04:52:46.675Z
5d267b,5,40,2,t,2db8df,2021-02-10T04:52:46.675Z
f084eb,4,36,2,t,2db8df,2021-02-10T04:52:46.675Z
2feb6b,4,29,2,t,2db8df,2021-02-10T04:52:46.675Z
9ec847,5,54,24,t,bf1e80,2021-02-15T09:28:38.236Z
f084eb,2,36,24,t,bf1e80,2021-02-15T09:28:38.236Z
b9a74d,4,17,24,t,bf1e80,2021-02-15T09:28:38.236Z
2feb6b,2,29,24,t,bf1e80,2021-02-15T09:28:38.236Z
d5e9a6,5,23,1,t,4e26a8,2021-02-20T20:52:52.233Z
9ec847,4,54,1,t,4e26a8,2021-02-20T20:52:52.233Z
b9a74d,3,17,1,t,4e26a8,2021-02-20T20:52:52.233Z
2feb6b,1,29,1,t,4e26a8,2021-02-20T20:52:52.233Z
e31d39,2,10,13,t,60ae31,2021-03-07T01:09:47.030Z
d5e9a6,4,23,13,t,60ae31,2021-03-07T01:09:47.030Z
9ec847,2,54,13,t,60ae31,2021-03-07T01:09:47.030Z
5d267b,5,40,13,t,60ae31,2021-03-07T01:09:47.030Z
f084eb,1,36,13,t,60ae31,2021-03-07T01:09:47.030Z
2feb6b,3,29,13,t,60ae31,2021-03-07T01:09:47.030Z
e83aa3,1,32,19,t,df2ab7,2021-02-19T11:51:26.956Z
5d267b,2,40,19,t,df2ab7,2021-02-19T11:51:26.956Z
2a2353,5,57,19,t,df2ab7,2021-02-19T11:51:26.956Z
f084eb,5,36,19,t,df2ab7,2021-02-19T11:51:26.956Z
2feb6b,2,29,19,t,df2ab7,2021-02-19T11:51:26.956Z
e83aa3,2,32,17,t,675cff,2021-01-03T06:02:34.310Z
d5e9a6,3,23,17,t,675cff,2021-01-03T06:02:34.310Z
9ec847,4,54,17,t,675cff,2021-01-03T06:02:34.310Z
5d267b,3,40,17,t,675cff,2021-01-03T06:02:34.310Z
c8d436,3,10,17,t,675cff,2021-01-03T06:02:34.310Z
2a2353,2,57,17,t,675cff,2021-01-03T06:02:34.310Z
f084eb,5,36,17,t,675cff,2021-01-03T06:02:34.310Z
e83aa3,5,32,18,f,e35449,2021-03-05T23:38:16.396Z
e31d39,3,10,18,f,e35449,2021-03-05T23:38:16.396Z
72f5d4,3,19,18,f,e35449,2021-03-05T23:38:16.396Z
9ec847,4,54,18,f,e35449,2021-03-05T23:38:16.396Z
c8d436,3,10,18,f,e35449,2021-03-05T23:38:16.396Z
f084eb,1,36,18,f,e35449,2021-03-05T23:38:16.396Z
2feb6b,5,29,18,f,e35449,2021-03-05T23:38:16.396Z
e31d39,2,10,8,t,5252cd,2021-03-17T15:25:54.595Z
d5e9a6,4,23,8,t,5252cd,2021-03-17T15:25:54.595Z
5d267b,5,40,8,t,5252cd,2021-03-17T15:25:54.595Z
b9a74d,4,17,8,t,5252cd,2021-03-17T15:25:54.595Z
2feb6b,1,29,8,t,5252cd,2021-03-17T15:25:54.595Z
c4a632,2,13,17,t,de9dfc,2021-01-24T17:04:58.828Z
72f5d4,3,19,17,t,de9dfc,2021-01-24T17:04:58.828Z
9ec847,4,54,17,t,de9dfc,2021-01-24T17:04:58.828Z
c8d436,1,10,17,t,de9dfc,2021-01-24T17:04:58.828Z
2a2353,4,57,17,t,de9dfc,2021-01-24T17:04:58.828Z
2feb6b,2,29,17,t,de9dfc,2021-01-24T17:04:58.828Z
d5e9a6,2,23,13,t,4ba7f7,2021-03-06T19:16:48.662Z
c4a632,5,13,23,t,a4e309,2021-02-25T07:57:03.456Z
72f5d4,5,19,23,t,a4e309,2021-02-25T07:57:03.456Z
c8d436,2,10,23,t,a4e309,2021-02-25T07:57:03.456Z
2a2353,4,57,23,t,a4e309,2021-02-25T07:57:03.456Z
f084eb,4,36,23,t,a4e309,2021-02-25T07:57:03.456Z
b9a74d,2,17,23,t,a4e309,2021-02-25T07:57:03.456Z
c4a632,2,13,18,f,63083c,2021-01-01T08:29:55.190Z
5d267b,3,40,18,f,63083c,2021-01-01T08:29:55.190Z
f084eb,2,36,18,f,63083c,2021-01-01T08:29:55.190Z
2feb6b,1,29,18,f,63083c,2021-01-01T08:29:55.190Z
c4a632,5,13,10,t,1829c9,2021-02-06T07:10:10.358Z
d5e9a6,1,23,10,t,1829c9,2021-02-06T07:10:10.358Z
5d267b,3,40,10,t,1829c9,2021-02-06T07:10:10.358Z
c8d436,3,10,10,t,1829c9,2021-02-06T07:10:10.358Z
f084eb,1,36,10,t,1829c9,2021-02-06T07:10:10.358Z
2feb6b,1,29,10,t,1829c9,2021-02-06T07:10:10.358Z
d5e9a6,3,23,5,f,b72fcc,2021-01-15T04:30:57.024Z
c8d436,4,10,5,f,b72fcc,2021-01-15T04:30:57.024Z
2a2353,2,57,5,f,b72fcc,2021-01-15T04:30:57.024Z
b9a74d,3,17,5,f,b72fcc,2021-01-15T04:30:57.024Z
c4a632,2,13,4,f,613a73,2021-01-10T07:34:42.960Z
e83aa3,2,32,4,f,613a73,2021-01-10T07:34:42.960Z
e31d39,2,10,4,f,613a73,2021-01-10T07:34:42.960Z
72f5d4,5,19,4,f,613a73,2021-01-10T07:34:42.960Z
2a2353,2,57,4,f,613a73,2021-01-10T07:34:42.960Z
2feb6b,1,29,4,f,613a73,2021-01-10T07:34:42.960Z
e83aa3,3,32,4,t,71b1a2,2021-02-10T22:48:05.875Z
d5e9a6,3,23,4,t,71b1a2,2021-02-10T22:48:05.875Z
5d267b,4,40,4,t,71b1a2,2021-02-10T22:48:05.875Z
c8d436,2,10,4,t,71b1a2,2021-02-10T22:48:05.875Z
2a2353,2,57,4,t,71b1a2,2021-02-10T22:48:05.875Z
d5e9a6,5,23,22,t,b3e0d5,2021-02-16T09:03:39.628Z
72f5d4,3,19,22,t,b3e0d5,2021-02-16T09:03:39.628Z
5d267b,1,40,22,t,b3e0d5,2021-02-16T09:03:39.628Z
c8d436,3,10,22,t,b3e0d5,2021-02-16T09:03:39.628Z
f084eb,5,36,22,t,b3e0d5,2021-02-16T09:03:39.628Z
c4a632,1,13,4,t,69dd18,2021-01-26T00:28:09.724Z
e83aa3,1,32,4,t,69dd18,2021-01-26T00:28:09.724Z
e31d39,5,10,4,t,69dd18,2021-01-26T00:28:09.724Z
72f5d4,5,19,4,t,69dd18,2021-01-26T00:28:09.724Z
c8d436,4,10,4,t,69dd18,2021-01-26T00:28:09.724Z
f084eb,5,36,4,t,69dd18,2021-01-26T00:28:09.724Z
2feb6b,4,29,4,t,69dd18,2021-01-26T00:28:09.724Z
e83aa3,3,32,6,f,0a7457,2021-01-01T20:41:11.356Z
d5e9a6,2,23,6,f,0a7457,2021-01-01T20:41:11.356Z
72f5d4,3,19,6,f,0a7457,2021-01-01T20:41:11.356Z
9ec847,2,54,6,f,0a7457,2021-01-01T20:41:11.356Z
c8d436,4,10,6,f,0a7457,2021-01-01T20:41:11.356Z
2a2353,1,57,6,f,0a7457,2021-01-01T20:41:11.356Z
f084eb,3,36,6,f,0a7457,2021-01-01T20:41:11.356Z
b9a74d,2,17,6,f,0a7457,2021-01-01T20:41:11.356Z
2feb6b,5,29,6,f,0a7457,2021-01-01T20:41:11.356Z
c4a632,1,13,10,f,9bb6e4,2021-01-08T18:21:14.400Z
9ec847,1,54,10,f,9bb6e4,2021-01-08T18:21:14.400Z
c8d436,1,10,10,f,9bb6e4,2021-01-08T18:21:14.400Z
2a2353,5,57,10,f,9bb6e4,2021-01-08T18:21:14.400Z
2feb6b,1,29,10,f,9bb6e4,2021-01-08T18:21:14.400Z
5d267b,3,40,7,t,f4eab9,2021-01-13T15:15:54.979Z
c8d436,1,10,7,t,f4eab9,2021-01-13T15:15:54.979Z
b9a74d,4,17,7,t,f4eab9,2021-01-13T15:15:54.979Z
c4a632,1,13,8,t,57bb4e,2021-02-27T03:03:40.924Z
e31d39,2,10,8,t,57bb4e,2021-02-27T03:03:40.924Z
d5e9a6,1,23,8,t,57bb4e,2021-02-27T03:03:40.924Z
72f5d4,3,19,8,t,57bb4e,2021-02-27T03:03:40.924Z
5d267b,1,40,8,t,57bb4e,2021-02-27T03:03:40.924Z
c8d436,1,10,8,t,57bb4e,2021-02-27T03:03:40.924Z
f084eb,5,36,8,t,57bb4e,2021-02-27T03:03:40.924Z
b9a74d,2,17,8,t,57bb4e,2021-02-27T03:03:40.924Z
2feb6b,3,29,8,t,57bb4e,2021-02-27T03:03:40.924Z
e31d39,3,10,14,t,dbd03a,2021-01-29T22:05:12.710Z
72f5d4,1,19,14,t,dbd03a,2021-01-29T22:05:12.710Z
b9a74d,4,17,14,t,dbd03a,2021-01-29T22:05:12.710Z
2feb6b,3,29,14,t,dbd03a,2021-01-29T22:05:12.710Z
e83aa3,5,32,12,f,b8bc84,2021-01-11T07:17:43.440Z
e31d39,3,10,12,f,b8bc84,2021-01-11T07:17:43.440Z
c8d436,2,10,12,f,b8bc84,2021-01-11T07:17:43.440Z
f084eb,2,36,12,f,b8bc84,2021-01-11T07:17:43.440Z
2feb6b,4,29,12,f,b8bc84,2021-01-11T07:17:43.440Z
e83aa3,5,32,7,t,6ec3d2,2021-03-02T18:59:17.606Z
e31d39,1,10,7,t,6ec3d2,2021-03-02T18:59:17.606Z
d5e9a6,3,23,7,t,6ec3d2,2021-03-02T18:59:17.606Z
72f5d4,1,19,7,t,6ec3d2,2021-03-02T18:59:17.606Z
9ec847,1,54,7,t,6ec3d2,2021-03-02T18:59:17.606Z
f084eb,1,36,7,t,6ec3d2,2021-03-02T18:59:17.606Z
b9a74d,3,17,7,t,6ec3d2,2021-03-02T18:59:17.606Z
e83aa3,5,32,22,t,f478d4,2021-03-02T12:27:59.356Z
d5e9a6,1,23,22,t,f478d4,2021-03-02T12:27:59.356Z
72f5d4,5,19,22,t,f478d4,2021-03-02T12:27:59.356Z
9ec847,5,54,22,t,f478d4,2021-03-02T12:27:59.356Z
2a2353,3,57,22,t,f478d4,2021-03-02T12:27:59.356Z
f084eb,2,36,22,t,f478d4,2021-03-02T12:27:59.356Z
2feb6b,5,29,22,t,f478d4,2021-03-02T12:27:59.356Z
c4a632,1,13,20,t,6d73fd,2021-03-14T18:30:18.460Z
5d267b,3,40,20,t,6d73fd,2021-03-14T18:30:18.460Z
c8d436,2,10,20,t,6d73fd,2021-03-14T18:30:18.460Z
f084eb,5,36,20,t,6d73fd,2021-03-14T18:30:18.460Z
b9a74d,3,17,20,t,6d73fd,2021-03-14T18:30:18.460Z
c4a632,2,13,24,t,6.00E+72,2021-01-05T22:36:51.955Z
e83aa3,3,32,24,t,6.00E+72,2021-01-05T22:36:51.955Z
e31d39,1,10,24,t,6.00E+72,2021-01-05T22:36:51.955Z
72f5d4,4,19,24,t,6.00E+72,2021-01-05T22:36:51.955Z
e83aa3,5,32,13,f,10c242,2021-01-02T09:45:13.910Z
72f5d4,2,19,13,f,10c242,2021-01-02T09:45:13.910Z
f084eb,5,36,13,f,10c242,2021-01-02T09:45:13.910Z
b9a74d,2,17,13,f,10c242,2021-01-02T09:45:13.910Z
9ec847,1,54,19,t,40021e,2021-01-22T11:34:17.068Z
c8d436,3,10,19,t,40021e,2021-01-22T11:34:17.068Z
2a2353,2,57,19,t,40021e,2021-01-22T11:34:17.068Z
f084eb,5,36,19,t,40021e,2021-01-22T11:34:17.068Z
c4a632,2,13,14,t,70a268,2021-02-21T03:47:52.800Z
c4a632,4,13,3,t,e2a11e,2021-02-25T06:24:24.307Z
e31d39,2,10,3,t,e2a11e,2021-02-25T06:24:24.307Z
d5e9a6,1,23,3,t,e2a11e,2021-02-25T06:24:24.307Z
5d267b,1,40,3,t,e2a11e,2021-02-25T06:24:24.307Z
2a2353,1,57,3,t,e2a11e,2021-02-25T06:24:24.307Z
f084eb,5,36,3,t,e2a11e,2021-02-25T06:24:24.307Z
2feb6b,3,29,3,t,e2a11e,2021-02-25T06:24:24.307Z
d5e9a6,3,23,6,f,d27342,2021-01-21T13:47:04.876Z
72f5d4,5,19,6,f,d27342,2021-01-21T13:47:04.876Z
9ec847,5,54,6,f,d27342,2021-01-21T13:47:04.876Z
5d267b,3,40,6,f,d27342,2021-01-21T13:47:04.876Z
f084eb,1,36,6,f,d27342,2021-01-21T13:47:04.876Z
b9a74d,5,17,6,f,d27342,2021-01-21T13:47:04.876Z
2feb6b,2,29,6,f,d27342,2021-01-21T13:47:04.876Z
c4a632,5,13,23,t,520ed0,2021-02-18T11:05:29.241Z
e83aa3,4,32,23,t,520ed0,2021-02-18T11:05:29.241Z
e31d39,4,10,23,t,520ed0,2021-02-18T11:05:29.241Z
d5e9a6,2,23,23,t,520ed0,2021-02-18T11:05:29.241Z
5d267b,1,40,23,t,520ed0,2021-02-18T11:05:29.241Z
2a2353,2,57,23,t,520ed0,2021-02-18T11:05:29.241Z
c4a632,2,13,2,t,c1ac07,2021-03-28T00:54:03.628Z
e83aa3,5,32,2,t,c1ac07,2021-03-28T00:54:03.628Z
d5e9a6,5,23,2,t,c1ac07,2021-03-28T00:54:03.628Z
5d267b,2,40,2,t,c1ac07,2021-03-28T00:54:03.628Z
f084eb,5,36,2,t,c1ac07,2021-03-28T00:54:03.628Z
2feb6b,4,29,2,t,c1ac07,2021-03-28T00:54:03.628Z
c4a632,4,13,13,t,306550,2021-01-04T04:15:06.364Z
d5e9a6,5,23,13,t,306550,2021-01-04T04:15:06.364Z
9ec847,4,54,13,t,306550,2021-01-04T04:15:06.364Z
2feb6b,4,29,13,t,306550,2021-01-04T04:15:06.364Z
e83aa3,1,32,10,f,165ab5,2021-03-19T12:02:26.188Z
d5e9a6,4,23,10,f,165ab5,2021-03-19T12:02:26.188Z
72f5d4,5,19,10,f,165ab5,2021-03-19T12:02:26.188Z
9ec847,2,54,10,f,165ab5,2021-03-19T12:02:26.188Z
2a2353,4,57,10,f,165ab5,2021-03-19T12:02:26.188Z
f084eb,3,36,10,f,165ab5,2021-03-19T12:02:26.188Z
b9a74d,1,17,10,f,165ab5,2021-03-19T12:02:26.188Z
c4a632,5,13,15,f,7b3099,2021-02-09T16:23:01.392Z
e83aa3,4,32,15,f,7b3099,2021-02-09T16:23:01.392Z
d5e9a6,1,23,15,f,7b3099,2021-02-09T16:23:01.392Z
2a2353,1,57,15,f,7b3099,2021-02-09T16:23:01.392Z
f084eb,1,36,15,f,7b3099,2021-02-09T16:23:01.392Z
e83aa3,1,32,3,f,e89ef6,2021-02-28T04:17:00.240Z
e31d39,3,10,3,f,e89ef6,2021-02-28T04:17:00.240Z
d5e9a6,1,23,3,f,e89ef6,2021-02-28T04:17:00.240Z
c8d436,5,10,3,f,e89ef6,2021-02-28T04:17:00.240Z
2a2353,3,57,3,f,e89ef6,2021-02-28T04:17:00.240Z
b9a74d,5,17,3,f,e89ef6,2021-02-28T04:17:00.240Z
5d267b,3,40,21,t,5cdda7,2021-01-26T02:45:58.896Z
2a2353,2,57,21,t,5cdda7,2021-01-26T02:45:58.896Z
b9a74d,3,17,21,t,5cdda7,2021-01-26T02:45:58.896Z
2feb6b,2,29,21,t,5cdda7,2021-01-26T02:45:58.896Z
c4a632,5,13,16,f,07245b,2021-01-23T21:07:57.878Z
e83aa3,5,32,16,f,07245b,2021-01-23T21:07:57.878Z
72f5d4,1,19,16,f,07245b,2021-01-23T21:07:57.878Z
5d267b,5,40,16,f,07245b,2021-01-23T21:07:57.878Z
c8d436,2,10,16,f,07245b,2021-01-23T21:07:57.878Z
f084eb,4,36,16,f,07245b,2021-01-23T21:07:57.878Z
2feb6b,4,29,16,f,07245b,2021-01-23T21:07:57.878Z
e31d39,5,10,4,t,1f4e16,2021-03-15T16:15:16.905Z
d5e9a6,1,23,4,t,1f4e16,2021-03-15T16:15:16.905Z
72f5d4,3,19,4,t,1f4e16,2021-03-15T16:15:16.905Z
9ec847,5,54,4,t,1f4e16,2021-03-15T16:15:16.905Z
5d267b,2,40,4,t,1f4e16,2021-03-15T16:15:16.905Z
c8d436,4,10,4,t,1f4e16,2021-03-15T16:15:16.905Z
2a2353,4,57,4,t,1f4e16,2021-03-15T16:15:16.905Z
c4a632,3,13,16,f,aba914,2021-01-10T08:04:09.753Z
e83aa3,1,32,16,f,aba914,2021-01-10T08:04:09.753Z
d5e9a6,4,23,16,f,aba914,2021-01-10T08:04:09.753Z
2feb6b,5,29,16,f,aba914,2021-01-10T08:04:09.753Z
c4a632,5,13,12,t,26b50e,2021-03-04T08:07:07.564Z
e83aa3,2,32,12,t,26b50e,2021-03-04T08:07:07.564Z
d5e9a6,3,23,12,t,26b50e,2021-03-04T08:07:07.564Z
9ec847,5,54,12,t,26b50e,2021-03-04T08:07:07.564Z
c8d436,5,10,12,t,26b50e,2021-03-04T08:07:07.564Z
5d267b,1,40,18,t,151385,2021-02-10T13:33:53.020Z
c4a632,3,13,7,f,3723a3,2021-01-05T10:06:14.486Z
e83aa3,4,32,7,f,3723a3,2021-01-05T10:06:14.486Z
e31d39,2,10,7,f,3723a3,2021-01-05T10:06:14.486Z
d5e9a6,3,23,7,f,3723a3,2021-01-05T10:06:14.486Z
72f5d4,2,19,7,f,3723a3,2021-01-05T10:06:14.486Z
9ec847,2,54,7,f,3723a3,2021-01-05T10:06:14.486Z
b9a74d,1,17,7,f,3723a3,2021-01-05T10:06:14.486Z
2feb6b,2,29,7,f,3723a3,2021-01-05T10:06:14.486Z
c4a632,2,13,5,f,96d634,2021-03-17T04:52:58.166Z
72f5d4,4,19,5,f,96d634,2021-03-17T04:52:58.166Z
5d267b,3,40,5,f,96d634,2021-03-17T04:52:58.166Z
c8d436,1,10,5,f,96d634,2021-03-17T04:52:58.166Z
2a2353,3,57,5,f,96d634,2021-03-17T04:52:58.166Z
f084eb,5,36,5,f,96d634,2021-03-17T04:52:58.166Z
2feb6b,5,29,5,f,96d634,2021-03-17T04:52:58.166Z
c4a632,3,13,6,t,49d7c0,2021-01-30T08:30:14.630Z
e83aa3,5,32,6,t,49d7c0,2021-01-30T08:30:14.630Z
e31d39,2,10,6,t,49d7c0,2021-01-30T08:30:14.630Z
d5e9a6,4,23,6,t,49d7c0,2021-01-30T08:30:14.630Z
72f5d4,1,19,6,t,49d7c0,2021-01-30T08:30:14.630Z
9ec847,3,54,6,t,49d7c0,2021-01-30T08:30:14.630Z
c8d436,5,10,6,t,49d7c0,2021-01-30T08:30:14.630Z
b9a74d,2,17,6,t,49d7c0,2021-01-30T08:30:14.630Z
2feb6b,3,29,6,t,49d7c0,2021-01-30T08:30:14.630Z
e31d39,4,10,13,f,131093,2021-02-21T22:40:39.532Z
d5e9a6,3,23,13,f,131093,2021-02-21T22:40:39.532Z
72f5d4,1,19,13,f,131093,2021-02-21T22:40:39.532Z
2a2353,1,57,13,f,131093,2021-02-21T22:40:39.532Z
b9a74d,1,17,13,f,131093,2021-02-21T22:40:39.532Z
c4a632,5,13,5,f,42d396,2021-03-13T13:00:33.379Z
e31d39,1,10,5,f,42d396,2021-03-13T13:00:33.379Z
9ec847,5,54,5,f,42d396,2021-03-13T13:00:33.379Z
b9a74d,3,17,5,f,42d396,2021-03-13T13:00:33.379Z
e31d39,1,10,24,t,a6f7cf,2021-02-22T05:58:50.448Z
2feb6b,2,29,24,t,a6f7cf,2021-02-22T05:58:50.448Z
e31d39,3,10,5,t,d4abdc,2021-03-02T19:10:35.500Z
d5e9a6,4,23,5,t,d4abdc,2021-03-02T19:10:35.500Z
72f5d4,5,19,5,t,d4abdc,2021-03-02T19:10:35.500Z
5d267b,2,40,5,t,d4abdc,2021-03-02T19:10:35.500Z
c8d436,1,10,5,t,d4abdc,2021-03-02T19:10:35.500Z
f084eb,5,36,5,t,d4abdc,2021-03-02T19:10:35.500Z
2feb6b,4,29,5,t,d4abdc,2021-03-02T19:10:35.500Z
c4a632,5,13,2,f,baef28,2021-02-02T05:05:44.880Z
e31d39,2,10,2,f,baef28,2021-02-02T05:05:44.880Z
d5e9a6,2,23,2,f,baef28,2021-02-02T05:05:44.880Z
5d267b,2,40,2,f,baef28,2021-02-02T05:05:44.880Z
c8d436,3,10,2,f,baef28,2021-02-02T05:05:44.880Z
c4a632,3,13,11,f,a289dd,2021-03-18T22:05:43.468Z
e83aa3,2,32,11,f,a289dd,2021-03-18T22:05:43.468Z
9ec847,5,54,11,f,a289dd,2021-03-18T22:05:43.468Z
c8d436,1,10,11,f,a289dd,2021-03-18T22:05:43.468Z
2feb6b,1,29,11,f,a289dd,2021-03-18T22:05:43.468Z
e83aa3,4,32,7,t,3b20f4,2021-03-01T19:38:11.356Z
d5e9a6,5,23,7,t,3b20f4,2021-03-01T19:38:11.356Z
9ec847,2,54,7,t,3b20f4,2021-03-01T19:38:11.356Z
5d267b,4,40,7,t,3b20f4,2021-03-01T19:38:11.356Z
2a2353,5,57,7,t,3b20f4,2021-03-01T19:38:11.356Z
f084eb,3,36,7,t,3b20f4,2021-03-01T19:38:11.356Z
c4a632,3,13,9,t,61a17a,2021-01-11T18:45:59.961Z
e31d39,4,10,9,t,61a17a,2021-01-11T18:45:59.961Z
72f5d4,2,19,9,t,61a17a,2021-01-11T18:45:59.961Z
9ec847,2,54,9,t,61a17a,2021-01-11T18:45:59.961Z
5d267b,5,40,9,t,61a17a,2021-01-11T18:45:59.961Z
2a2353,2,57,9,t,61a17a,2021-01-11T18:45:59.961Z
c4a632,5,13,21,t,27f0f7,2021-03-05T03:57:19.065Z
d5e9a6,5,23,21,t,27f0f7,2021-03-05T03:57:19.065Z
9ec847,2,54,21,t,27f0f7,2021-03-05T03:57:19.065Z
5d267b,4,40,21,t,27f0f7,2021-03-05T03:57:19.065Z
2feb6b,3,29,21,t,27f0f7,2021-03-05T03:57:19.065Z
c4a632,4,13,4,t,ba53f9,2021-02-08T19:52:50.476Z
c8d436,4,10,4,t,ba53f9,2021-02-08T19:52:50.476Z
f084eb,5,36,4,t,ba53f9,2021-02-08T19:52:50.476Z
b9a74d,5,17,4,t,ba53f9,2021-02-08T19:52:50.476Z
2feb6b,4,29,4,t,ba53f9,2021-02-08T19:52:50.476Z
c4a632,4,13,2,t,fbe10e,2021-03-01T22:00:12.297Z
5d267b,5,40,2,t,fbe10e,2021-03-01T22:00:12.297Z
c8d436,4,10,2,t,fbe10e,2021-03-01T22:00:12.297Z
f084eb,4,36,2,t,fbe10e,2021-03-01T22:00:12.297Z
b9a74d,3,17,2,t,fbe10e,2021-03-01T22:00:12.297Z
2feb6b,4,29,2,t,fbe10e,2021-03-01T22:00:12.297Z
e31d39,5,10,8,t,8cdab4,2021-01-23T01:48:20.476Z
72f5d4,5,19,8,t,8cdab4,2021-01-23T01:48:20.476Z
5d267b,1,40,8,t,8cdab4,2021-01-23T01:48:20.476Z
f084eb,5,36,8,t,8cdab4,2021-01-23T01:48:20.476Z
b9a74d,4,17,8,t,8cdab4,2021-01-23T01:48:20.476Z
c4a632,5,13,16,t,ad5b19,2021-03-02T12:11:02.774Z
e83aa3,1,32,16,t,ad5b19,2021-03-02T12:11:02.774Z
e31d39,1,10,16,t,ad5b19,2021-03-02T12:11:02.774Z
d5e9a6,2,23,16,t,ad5b19,2021-03-02T12:11:02.774Z
72f5d4,2,19,16,t,ad5b19,2021-03-02T12:11:02.774Z
c8d436,3,10,16,t,ad5b19,2021-03-02T12:11:02.774Z
2a2353,4,57,16,t,ad5b19,2021-03-02T12:11:02.774Z
b9a74d,5,17,16,t,ad5b19,2021-03-02T12:11:02.774Z
2feb6b,1,29,16,t,ad5b19,2021-03-02T12:11:02.774Z
e83aa3,2,32,10,t,ed8e3c,2021-03-24T05:55:47.107Z
72f5d4,3,19,10,t,ed8e3c,2021-03-24T05:55:47.107Z
5d267b,1,40,10,t,ed8e3c,2021-03-24T05:55:47.107Z
2a2353,1,57,10,t,ed8e3c,2021-03-24T05:55:47.107Z
f084eb,4,36,10,t,ed8e3c,2021-03-24T05:55:47.107Z
2feb6b,3,29,10,t,ed8e3c,2021-03-24T05:55:47.107Z
c4a632,5,13,5,t,d10290,2021-02-03T20:48:40.291Z
e31d39,1,10,5,t,d10290,2021-02-03T20:48:40.291Z
d5e9a6,1,23,5,t,d10290,2021-02-03T20:48:40.291Z
9ec847,5,54,5,t,d10290,2021-02-03T20:48:40.291Z
